datetime,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,EE,sss
23.06.2023 00:00,16.5,746.5,759.7,-0.9,60,Wind blowing from the south-east,1,,,100%., ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,50%.,600-1000,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.",,20,8.6,,,,,,
22.06.2023 21:00,18.8,747.4,760.5,0.3,53,Wind blowing from the east-southeast,1,,,"90  or more, but not 100%", ,,,,26.3,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",60%.,"2500 or more, or no clouds.",Altocumulus translucidus at a single level.,"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.",20,9,No precipitation,12,,,,
22.06.2023 18:00,25.2,747.1,760,-1.1,36,"Calm, no wind",0,,,70 – 80%., ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",70 – 80%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,8.9,No precipitation,12,,,,
22.06.2023 15:00,24.6,748.2,761.1,-1.3,35,Wind blowing from the south-east,1,,,70 – 80%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",60%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","Cirrocumulus alone, or Cirrocumulus accompanied by Cirrus or Cirrostratus or both, but Cirrocumulus is predominant.",20,8.1,,,,,,
22.06.2023 12:00,22.8,749.5,762.4,-0.5,38,Wind blowing from the south-west,1,,,70 – 80%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.",20,7.7,,,,,,
22.06.2023 09:00,20.2,750,763.1,-0.4,46,Wind blowing from the west-northwest,1,,,60%., ,,,9.5,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",40%.,"2500 or more, or no clouds.",Altocumulus translucidus at a single level.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20,8.1,No precipitation,12,"Dry (without cracks, no appreciable amount of dust or loose sand)",10,,
22.06.2023 06:00,13,750.4,763.9,-0.3,77,"Calm, no wind",0,,,20–30%., ,,,9.5,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20,9,No precipitation,12,,,,
22.06.2023 03:00,10.6,750.7,764.4,0.3,76,"Calm, no wind",0,,,50%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",50%.,"2500 or more, or no clouds.",Altocumulus translucidus at a single level.,"No Cirrus, Cirrocumulus or Cirrostratus.",20,6.5,,,,,,
22.06.2023 00:00,12.8,750.4,763.9,0.3,65,"Calm, no wind",0,,,no clouds, ,,,,,,,,,,20,6.4,,,,,,
21.06.2023 21:00,16.8,750.1,763.4,0,50,"Calm, no wind",0,,,70 – 80%., ,,,,21,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",70 – 80%.,"2500 or more, or no clouds.","Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,6.2,No precipitation,12,,,,
21.06.2023 18:00,20.5,750.1,763.3,0,33,Wind blowing from the north,2,,,50%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,1000-1500,Altocumulus translucidus at a single level.,"No Cirrus, Cirrocumulus or Cirrostratus.",20,3.7,No precipitation,12,,,,
21.06.2023 15:00,20.7,750.1,763.2,-0.3,35,Wind blowing from the north-northwest,2,,,60%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",40%.,1000-1500,Altocumulus translucidus at a single level.,"No Cirrus, Cirrocumulus or Cirrostratus.",20,4.5,,,,,,
21.06.2023 12:00,18.5,750.4,763.6,0.2,38,Wind blowing from the north-west,1,,,40%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",40%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,3.9,,,,,,
21.06.2023 09:00,16.8,750.2,763.6,0.1,42,Wind blowing from the north,2,,,20–30%., ,,,8.3,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,3.8,No precipitation,12,"Dry (without cracks, no appreciable amount of dust or loose sand)",8,,
21.06.2023 06:00,12.3,750.1,763.6,0.8,75,Wind blowing from the north,1,,,no clouds, ,,,8.3,,,,,,,20,7.9,No precipitation,12,,,,
21.06.2023 03:00,9,749.3,763,0.7,89,"Calm, no wind",0,,,no clouds, ,,,,,,,,,,20,7.2,,,,,,
21.06.2023 00:00,14,748.6,762.1,1.2,64,Wind blowing from the east,1,,,20–30%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",20–30%.,"2500 or more, or no clouds.",Altocumulus translucidus at a single level.,"No Cirrus, Cirrocumulus or Cirrostratus.",20,7.3,,,,,,
20.06.2023 21:00,17.6,747.4,760.6,1.2,63,Wind blowing from the north,3,,,70 – 80%.,State of sky on the whole unchanged. ,Shower(s).,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,23.9,Stratocumulus other than Stratocumulus cumulogenitus.,40%.,600-1000,Altocumulus translucidus at a single level.,"No Cirrus, Cirrocumulus or Cirrostratus.",20,10.4,0.6,12,,,,
20.06.2023 18:00,18.2,746.2,759.4,0.5,60,Wind blowing from the north,2,,,70 – 80%.,State of sky on the whole unchanged. ,Shower(s).,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.",70 – 80%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,10.2,0.6,12,,,,
20.06.2023 15:00,23.2,745.7,758.6,-1,34,Wind blowing from the north-west,3,,,70 – 80%., ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",70 – 80%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,6.6,,,,,,
20.06.2023 12:00,22.5,746.7,759.7,-0.5,35,Wind blowing from the north-west,2,,,60%., ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",60%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,6.4,,,,,,
20.06.2023 09:00,20.8,747.2,760.3,-0.6,38,Wind blowing from the west-northwest,2,,,20–30%., ,,,12.1,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",20–30%.,2000-2500,Altocumulus translucidus at a single level.,"No Cirrus, Cirrocumulus or Cirrostratus.",20,6,No precipitation,12,"Dry (without cracks, no appreciable amount of dust or loose sand)",13,,
20.06.2023 06:00,15,747.8,761.2,-0.1,61,"Calm, no wind",0,,,70 – 80%., ,,,12.1,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",70 – 80%.,2000-2500,Altocumulus translucidus at a single level.,"No Cirrus, Cirrocumulus or Cirrostratus.",20,7.5,No precipitation,12,,,,
20.06.2023 03:00,12.1,747.9,761.4,-0.5,73,"Calm, no wind",0,,,20–30%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",20–30%.,2000-2500,Altocumulus translucidus at a single level.,"No Cirrus, Cirrocumulus or Cirrostratus.",20,7.3,,,,,,
20.06.2023 00:00,13.8,748.4,761.8,0,62,"Calm, no wind",0,,,40%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20,6.7,,,,,,
19.06.2023 21:00,19.3,748.4,761.6,0.1,37,Wind blowing from the north,1,,,20–30%., ,,,,22.3,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20,4,No precipitation,12,,,,
19.06.2023 18:00,21.4,748.3,761.5,-1,26,Wind blowing from the north-northeast,2,,,20–30%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20,1.2,No precipitation,12,,,,
19.06.2023 15:00,21.2,749.3,762.4,-0.9,27,Wind blowing from the north-east,2,,,20–30%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20,1.4,,,,,,
19.06.2023 12:00,20,750.2,763.3,-0.5,32,Wind blowing from the west,1,,,no clouds, ,,,,,,,,,,20,2.8,,,,,,
19.06.2023 09:00,17.8,750.7,764,-0.2,39,Wind blowing from the east,2,,,no clouds, ,,,12.6,,,,,,,20,3.7,No precipitation,12,"Dry (without cracks, no appreciable amount of dust or loose sand)",13,,
19.06.2023 06:00,12.9,750.9,764.4,0.1,57,Wind blowing from the east-northeast,1,,,no clouds, ,,,12.6,,,,,,,20,4.4,No precipitation,12,,,,
19.06.2023 03:00,13.8,750.8,764.2,0.5,54,Wind blowing from the east-northeast,1,,,no clouds, ,,,,,,,,,,20,4.7,,,,,,
19.06.2023 00:00,17.3,750.3,763.6,1.1,50,Wind blowing from the east-northeast,1,,,20–30%., ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,20–30%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,6.7,,,,,,
18.06.2023 21:00,21.1,749.2,762.3,0.4,42,Wind blowing from the north,2,,,no clouds, ,,,,24.2,,,,,,20,7.5,No precipitation,12,,,,
18.06.2023 18:00,23.3,748.8,761.8,-0.5,32,Wind blowing from the north,1,,,60%., ,,,,,Stratocumulus cumulogenitus.,60%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,5.8,No precipitation,12,,,,
18.06.2023 15:00,23.7,749.3,762.3,-0.6,30,Wind blowing from the north-northeast,2,,,60%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",60%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,5.1,,,,,,
18.06.2023 12:00,22.3,749.9,763,-0.5,32,Wind blowing from the east,1,,,"10%  or less, but not 0", ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10%  or less, but not 0",1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,4.8,,,,,,
18.06.2023 09:00,20.5,750.4,763.5,0.3,38,Wind blowing from the east-southeast,1,,,no clouds, ,,,14.4,,,,,,,20,5.5,No precipitation,12,"Dry (without cracks, no appreciable amount of dust or loose sand)",14,,
18.06.2023 06:00,15.4,750.1,763.5,0.4,57,"Calm, no wind",0,,,50%., ,,,14.4,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",50%.,"2500 or more, or no clouds.",Altocumulus castellanus or floccus.,"No Cirrus, Cirrocumulus or Cirrostratus.",20,6.8,No precipitation,12,,,,
18.06.2023 03:00,15.4,749.7,763,0.5,57,"Calm, no wind",0,,,no clouds, ,,,,,,,,,,20,6.9,,,,,,
18.06.2023 00:00,17.7,749.2,762.4,1.6,54,Wind blowing from the east,1,,,60%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",60%.,"2500 or more, or no clouds.",Altocumulus translucidus at a single level.,"No Cirrus, Cirrocumulus or Cirrostratus.",20,8.2,,,,,,
17.06.2023 21:00,22.3,747.6,760.6,0.6,46,Wind blowing from the north-east,1,,,60%., ,,,,27.1,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",60%.,"2500 or more, or no clouds.",Altocumulus castellanus or floccus.,"No Cirrus, Cirrocumulus or Cirrostratus.",20,10.1,No precipitation,12,,,,
17.06.2023 18:00,26.2,747,759.7,-0.2,31,Wind blowing from the east-northeast,1,,,70 – 80%., ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",70 – 80%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,7.8,No precipitation,12,,,,
17.06.2023 15:00,25.8,747.2,760,0,30,Wind blowing from the north-northeast,2,,,"90  or more, but not 100%", ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.","90  or more, but not 100%",1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,7,,,,,,
17.06.2023 12:00,25.8,747.2,760.1,-0.1,29,Wind blowing from the north,2,,,"90  or more, but not 100%", ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",60%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.",20,6.4,,,,,,
17.06.2023 09:00,22.6,747.3,760.3,0.3,46,Wind blowing from the north,1,,,no clouds, ,,,13.7,,,,,,,20,10.4,No precipitation,12,"Dry (without cracks, no appreciable amount of dust or loose sand)",13,,
17.06.2023 06:00,17.2,747,760.2,0.3,63,Wind blowing from the north-northwest,1,,,no clouds, ,,,13.7,,,,,,,20,10,No precipitation,12,,,,
17.06.2023 03:00,14.1,746.7,760,0,79,"Calm, no wind",0,,,no clouds, ,,,,,,,,,,20,10.5,,,,,,
17.06.2023 00:00,17.4,746.7,759.9,0.5,67,"Calm, no wind",0,,,no clouds, ,,,,,,,,,,18,11.2,,,,,,
16.06.2023 21:00,21.3,746.2,759.2,0.1,50,"Calm, no wind",0,,,no clouds, ,,,,27.4,,,,,,19,10.5,No precipitation,12,,,,
16.06.2023 18:00,26.7,746.1,758.9,-0.6,29,Wind blowing from the north-northeast,2,,,70 – 80%., ,,,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.",70 – 80%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,7.4,No precipitation,12,,,,
16.06.2023 15:00,26.4,746.7,759.5,-0.7,28,Wind blowing from the north,2,,,70 – 80%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",70 – 80%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",19,6.4,,,,,,
16.06.2023 12:00,26.6,747.4,760.3,-0.5,28,Wind blowing from the north-east,2,,,70 – 80%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",70 – 80%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,6.8,,,,,,
16.06.2023 09:00,23.1,747.9,760.9,-0.1,41,Wind blowing from the north,1,,,70 – 80%., ,,,13.3,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",20–30%.,"2500 or more, or no clouds.",Altocumulus translucidus at a single level.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",20,9,No precipitation,12,"Dry (without cracks, no appreciable amount of dust or loose sand)",13,,
16.06.2023 06:00,16.8,748,761.2,-0.2,70,"Calm, no wind",0,,,20–30%., ,,,13.3,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",20–30%.,"2500 or more, or no clouds.",Altocumulus translucidus at a single level.,"No Cirrus, Cirrocumulus or Cirrostratus.",20,11.3,No precipitation,12,,,,
16.06.2023 03:00,13.7,748.2,761.6,-0.5,77,"Calm, no wind",0,,,60%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",60%.,"2500 or more, or no clouds.",Altocumulus translucidus at a single level.,"No Cirrus, Cirrocumulus or Cirrostratus.",20,9.8,,,,,,
16.06.2023 00:00,16.2,748.7,762,0.3,62,"Calm, no wind",0,,,60%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",60%.,"2500 or more, or no clouds.",Altocumulus translucidus at a single level.,"No Cirrus, Cirrocumulus or Cirrostratus.",20,8.9,,,,,,
15.06.2023 21:00,21.1,748.4,761.5,-0.2,43,"Calm, no wind",0,,,20–30%., ,,,,26.6,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",20–30%.,"2500 or more, or no clouds.",Altocumulus translucidus at a single level.,"No Cirrus, Cirrocumulus or Cirrostratus.",20,8.1,No precipitation,12,,,,
15.06.2023 18:00,25.8,748.6,761.5,-0.9,29,Wind blowing from the east,1,,,40%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",40%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",20,6.3,No precipitation,12,,,,
15.06.2023 15:00,26.3,749.5,762.4,-0.9,29,Wind blowing from the north-northeast,1,,,20–30%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,1000-1500,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.",19,6.6,,,,,,
15.06.2023 12:00,24.4,750.4,763.4,-0.6,31,Wind blowing from the north-east,2,,,no clouds, ,,,,,,,,,,20,6,,,,,,
15.06.2023 09:00,21.7,751,764.2,0,38,Wind blowing from the north-east,1,,,no clouds, ,,,10.5,,,,,,,20,6.9,No precipitation,12,"Dry (without cracks, no appreciable amount of dust or loose sand)",10,,
15.06.2023 06:00,14.5,751,764.3,0.1,67,"Calm, no wind",0,,,no clouds, ,,,10.5,,,,,,,20,8.5,No precipitation,12,,,,
15.06.2023 03:00,11.2,750.9,764.5,-0.1,77,"Calm, no wind",0,,,no clouds, ,,,,,,,,,,20,7.2,,,,,,
15.06.2023 00:00,14.4,751,764.5,0.3,61,"Calm, no wind",0,,,no clouds, ,,,,,,,,,,20,6.9,,,,,,
14.06.2023 21:00,21.4,750.7,763.9,0.5,30,Wind blowing from the north-northeast,1,,,no clouds, ,,,,24.7,,,,,,20,3.1,No precipitation,12,,,,
14.06.2023 18:00,24,750.2,763.2,-0.6,29,Wind blowing from the east,1,,,no clouds, ,,,,,,,,,,20,5,No precipitation,12,,,,
14.06.2023 15:00,24,750.8,763.8,-1,29,Wind blowing from the north,2,,,no clouds, ,,,,,,,,,,20,4.8,,,,,,
14.06.2023 12:00,22.4,751.8,764.8,-0.3,33,Wind blowing from the north-northeast,2,,,no clouds, ,,,,,,,,,,20,5.4,,,,,,
14.06.2023 09:00,19.8,752.1,765.3,-0.1,42,Wind blowing from the north,2,,,no clouds, ,,,9,,,,,,,20,6.4,No precipitation,12,"Dry (without cracks, no appreciable amount of dust or loose sand)",10,,
14.06.2023 06:00,12.9,752.2,765.7,0.1,66,"Calm, no wind",0,,,no clouds, ,,,9,,,,,,,20,6.6,No precipitation,12,,,,
